Ang12(degree)  Ang32(degree)  Natom   Energy_Initial(eV)   Energy_Final(eV) 
    0.537754 	     0.095624 	     916050 	  0.000000000  	 -6374575.382039250 
    0.537754 	     0.144734 	     128816 	  0.000000000  	 -896400.810819696 
    0.537754 	     0.200864 	     701310 	  0.000000000  	 -4880257.884408990 
    0.537754 	     0.242966 	     228994 	  0.000000000  	 -1593519.758106660 
    0.537754 	     0.301913 	     357792 	  0.000000000  	 -2489798.457127296 
    0.537754 	     0.341214 	     515210 	  0.000000000  	 -3585239.467438280 
    0.537754 	     0.369287 	     701248 	  0.000000000  	 -4879843.389577152 
    0.537754 	     0.390343 	     915906 	  0.000000000  	 -6373606.698445368 
    0.537754 	     0.537754 	      14310 	  0.000000000  	 -99580.772112570 
    0.537754 	     0.668812 	    1159040 	  0.000000000  	 -8065476.894997760 
    0.537754 	     0.706262 	     701136 	  0.000000000  	 -4879021.592451024 
    0.537754 	     0.734350 	     515114 	  0.000000000  	 -3584536.458453260 
    0.537754 	     0.773675 	     357712 	  0.000000000  	 -2489213.562495824 
    0.537754 	     0.832667 	     228930 	  0.000000000  	 -1593050.802182970 
    0.537754 	     0.930997 	     128768 	  0.000000000  	 -896050.669175552 

    1.080027 	     0.747935 	    1263086 	  0.000000000  	 -8789166.468836050 
    1.080027 	     0.773475 	    1482352 	  0.000000000  	 -10314919.401334783 
    1.080027 	     0.814340 	    1973504 	  0.000000000  	 -13732578.751617024 
    1.080027 	     0.880752 	    3508334 	  0.000000000  	 -24412624.872936051 
    1.080027 	     0.920602 	    5481664 	  0.000000000  	 -38143953.968138047 
    1.080027 	     0.947170 	    7893494 	  0.000000000  	 -54926566.624342181 
    1.080027 	     1.080027 	       8770 	  0.000000000  	 -61025.714388540 
    1.080027 	     1.212907 	    7892534 	  0.000000000  	 -54919300.749907963 
    1.080027 	     1.239486 	    5480864 	  0.000000000  	 -38137902.662270531 
    1.080027 	     1.279357 	    3507694 	  0.000000000  	 -24407788.508850988 
    1.080027 	     1.386709 	    1481936 	  0.000000000  	 -10311784.539999872 
    1.080027 	     1.442482 	    1061008 	  0.000000000  	 -7382822.752607329 
    1.080027 	     1.523050 	     710240 	  0.000000000  	 -4942057.854123840 
    1.080027 	     1.578444 	     561166 	  0.000000000  	 -3904751.537754190 
    1.080027 	     1.649671 	     429632 	  0.000000000  	 -2989495.729026688 

    1.622768 	     1.174727 	     396818 	  0.000000000  	 -2761134.696569248 
    1.622768 	     1.249384 	     142850 	  0.000000000  	 -993975.007478850 
    1.622768 	     1.302715 	     777722 	  0.000000000  	 -5411515.966386970 
    1.622768 	     1.342715 	     253946 	  0.000000000  	 -1766995.740350456 
    1.622768 	     1.398718 	     396782 	  0.000000000  	 -2760867.528187148 
    1.622768 	     1.436056 	     571358 	  0.000000000  	 -3975590.502500180 
    1.622768 	     1.622768 	      15870 	  0.000000000  	 -110425.698812640 
    1.622768 	     1.782835 	     777590 	  0.000000000  	 -5410538.875773130 
    1.622768 	     1.846869 	     396722 	  0.000000000  	 -2760420.962414762 
    1.622768 	     1.902901 	     253898 	  0.000000000  	 -1766638.697744006 
    1.622768 	     1.942926 	     777554 	  0.000000000  	 -5410266.648896363 
    1.622768 	     1.996294 	     142814 	  0.000000000  	 -993707.300309276 
    1.622768 	     2.071014 	     396698 	  0.000000000  	 -2760242.323176570 
    1.622768 	     2.183101 	      63470 	  0.000000000  	 -441626.436640180 

