Ang12(degree)  Ang32(degree)  Natom   Energy_Initial(eV)   Energy_Final(eV) 
    0.537754 	     0.095624 	     916050 	  0.000000000  	 -6374577.216887400 
    0.537754 	     0.144734 	     128816 	  0.000000000  	 -896400.503593536 
    0.537754 	     0.200864 	     701310 	  0.000000000  	 -4880258.216829930 
    0.537754 	     0.242966 	     228994 	  0.000000000  	 -1593518.430170454 
    0.537754 	     0.301913 	     357792 	  0.000000000  	 -2489797.963732128 
    0.537754 	     0.341214 	     515210 	  0.000000000  	 -3585239.060422380 
    0.537754 	     0.369287 	     701248 	  0.000000000  	 -4879841.656092096 
    0.537754 	     0.390343 	     915906 	  0.000000000  	 -6373605.707435076 
    0.537754 	     0.537754 	      14310 	  0.000000000  	 -99580.699560870 
    0.537754 	     0.668812 	    1159040 	  0.000000000  	 -8065475.482128000 
    0.537754 	     0.706262 	     701136 	  0.000000000  	 -4879020.948107040 
    0.537754 	     0.734350 	     515114 	  0.000000000  	 -3584535.929431182 
    0.537754 	     0.773675 	     357712 	  0.000000000  	 -2489212.489002112 
    0.537754 	     0.832667 	     228930 	  0.000000000  	 -1593050.703056280 
    0.537754 	     0.930997 	     128768 	  0.000000000  	 -896050.575046144 

    1.080027 	     0.747935 	    1263086 	  0.000000000  	 -8789165.623831516 
    1.080027 	     0.773475 	    1482352 	  0.000000000  	 -10314918.323664879 
    1.080027 	     0.814340 	    1973504 	  0.000000000  	 -13732577.235965952 
    1.080027 	     0.880752 	    3508334 	  0.000000000  	 -24412621.389160387 
    1.080027 	     0.920602 	    5481664 	  0.000000000  	 -38143947.379177921 
    1.080027 	     0.947170 	    7893494 	  0.000000000  	 -54926555.186669379 
    1.080027 	     1.080027 	       8770 	  0.000000000  	 -61025.625820310 
    1.080027 	     1.212907 	    7892534 	  0.000000000  	 -54919290.418580957 
    1.080027 	     1.239486 	    5480864 	  0.000000000  	 -38137896.836112097 
    1.080027 	     1.279357 	    3507694 	  0.000000000  	 -24407785.509772617 
    1.080027 	     1.386709 	    1481936 	  0.000000000  	 -10311783.603416320 
    1.080027 	     1.442482 	    1061008 	  0.000000000  	 -7382822.124490593 
    1.080027 	     1.523050 	     710240 	  0.000000000  	 -4942057.466332800 
    1.080027 	     1.578444 	     561166 	  0.000000000  	 -3904751.246509036 
    1.080027 	     1.649671 	     429632 	  0.000000000  	 -2989495.556744256 

    1.622768 	     1.174727 	     396818 	  0.000000000  	 -2761134.469986170 
    1.622768 	     1.249384 	     142850 	  0.000000000  	 -993974.918769000 
    1.622768 	     1.302715 	     777722 	  0.000000000  	 -5411515.496642882 
    1.622768 	     1.342715 	     253946 	  0.000000000  	 -1766995.590776262 
    1.622768 	     1.398718 	     396782 	  0.000000000  	 -2760867.288530820 
    1.622768 	     1.436056 	     571358 	  0.000000000  	 -3975590.139116492 
    1.622768 	     1.622768 	      15870 	  0.000000000  	 -110425.584770820 
    1.622768 	     1.782835 	     777590 	  0.000000000  	 -5410538.413107080 
    1.622768 	     1.846869 	     396722 	  0.000000000  	 -2760420.748581604 
    1.622768 	     1.902901 	     253898 	  0.000000000  	 -1766638.560385188 
    1.622768 	     1.942926 	     777554 	  0.000000000  	 -5410266.207245690 
    1.622768 	     1.996294 	     142814 	  0.000000000  	 -993707.225903182 
    1.622768 	     2.071014 	     396698 	  0.000000000  	 -2760242.099042200 
    1.622768 	     2.183101 	      63470 	  0.000000000  	 -441626.408015210 

